0,0.7861341835908158,0.1505860738713145
1,0.359940038366083,0.3631448129364698
0,0.2698393646992016,0.941716571151428
1,0.8309255572256175,0.3321847312465219
1,0.9822007699501912,0.4230850180045273
1,0.9652830948800326,0.2347993927775767
0,0.6236881320585902,0.2271049408714605
1,0.0569715944488672,0.1186370353440804
1,0.2385035222879228,0.3903620770141054
1,0.7793262838861564,0.9656355907805364
1,0.9638318067996448,0.8787354434301214
0,0.7111700123726336,0.6870207573418163
0,0.45387213137853,0.9741112197840336
0,0.1680209681122607,0.1173919664456727
0,0.680466983013466,0.3777372055868372
0,0.3936026414374609,0.6671286022758857
1,0.6838493011671057,0.6145927251444621
1,0.3026384137546862,0.7114346302181608
0,0.1317341525189515,0.8049217236221164
1,0.1700229699959872,0.7841575139202855
0,0.5218937711289728,0.2494675331098754
1,0.8940029845662012,0.8681360214383027
0,0.1207803418316914,0.3546390874054245
1,0.5787875153482759,0.1114484064758009
1,0.7068058168603357,0.591820855423145
1,0.3987545734081331,0.2547271903472784
1,0.9569324615530024,0.3557465353526156
1,0.4605737639243505,0.3576462836057296
1,0.2453979115973725,0.447908863918958
1,0.2022880504178865,0.7502008630266627
1,0.187498644353614,0.7856758098517057
1,0.5716244157018536,0.4970683573572183
1,0.7601453461216428,0.4531139707857705
0,0.8673709272179326,0.1668478543378942
1,0.7788582900685787,0.5332810776453473
1,0.7487495479594428,0.0013039657791549
0,0.3544500755563309,0.6275045460757068
1,0.6920641848786278,0.0377353983158357
0,0.0070605307554681,0.7347351103860373
1,0.364491708306993,0.7199675865003675
1,0.0896771645512548,0.1089611720145699
1,0.2495996793262922,0.2729461315546145
1,0.7441851395614274,0.6300553566074009
0,0.672250574638396,0.3081924900940933
0,0.6422730605969487,0.3221984567744105
1,0.2140557602090644,0.4116361048785439
1,0.2592816401598875,0.7597805721729289
0,0.7579065042131717,0.4032328200621478
1,0.3018165772807005,0.382074028790879
1,0.51615113682647,0.0232508007323
0,0.3538037203499854,0.1276559242358508
1,0.6934704786709299,0.9388972789969804
1,0.6775083056420803,0.469272806706967
1,0.7884569636028343,0.7212964929581784
0,0.4723088937430871,0.3329855828820223
1,0.6831529806978728,0.4918069547100996
1,0.6865290039497434,0.0156703262821473
0,0.5457181725635506,0.8804928062015539
0,0.8305723161993074,0.9353706848907528
0,0.121970735676642,0.7463660417116125
0,0.01147945173301,0.7116977373051232
0,0.2613656095846256,0.0691473493540616
0,0.4450791867215202,0.0547842058713374
1,0.9209815217042692,0.8795717931078381
0,0.2234169348696427,0.1213582690774301
0,0.3609239553222707,0.5400757536164932
0,0.2741923445441544,0.4895802759654719
1,0.9393349666449148,0.6972847132406971
1,0.035890466704054,0.6416856947679096
1,0.3493598076217695,0.4204046178249988
1,0.3896849864125843,0.2788032862549404
1,0.5921979290120445,0.961514789330706
1,0.7028920852277906,0.5233316221653365
1,0.5252686713424255,0.947465016186162
0,0.7670195492825863,0.4106068362942172
0,0.1778173552333284,0.5960942718850623
0,0.3222844009889252,0.6647064094049856
0,0.4492633466842469,0.5547843724960477
0,0.4560538278658214,0.6411801691496725
1,0.3176562580838765,0.8528573404377697
0,0.3265158721293857,0.6005801066610948
1,0.6327489286195729,0.0064095705445258
1,0.0702978207989253,0.6112605264519038
0,0.1638255687791703,0.2012827825100801
0,0.9841430211802537,0.6561309532959979
1,0.8592780377197294,0.3309908616954208
0,0.1093355728915594,0.7584163363454682
1,0.2549224664449356,0.4112784248895544
1,0.7649057976602839,0.5208639647476897
1,0.8477030739572636,0.310882248569623
1,0.781973694956182,0.5518489373195934
1,0.9610047968738222,0.7737142400670877
0,0.5953118683811073,0.3064050871616276
0,0.2492457827700315,0.5479661906460982
0,0.102304346248383,0.7188990730993128
0,0.1595127717070679,0.6120509833291358
1,0.6327743435456239,0.5956518524849536
0,0.5943913125965052,0.2624098988090252
1,0.5158189669767484,0.4904779907601475
0,0.0845024600772597,0.3705365517447859
0,0.2009474861914131,0.0643440851589222
1,0.1040603543061344,0.047657654042167
1,0.6229809934004824,0.208679121820697
0,0.5651491749197749,0.3670534456982124
0,0.0745937109904022,0.7284666405547919
0,0.8782183617209832,0.0757714720957064
0,0.9300846438043668,0.4717920273314175
1,0.8907161517719675,0.2418325765129958
1,0.6134336932782649,0.9448248195263518
1,0.5795381525878377,0.4521110076326059
1,0.6259998217968185,0.1687620546555117
0,0.4793094219776929,0.407199408672404
1,0.2108617554996033,0.8273358334956779
0,0.4353279912064639,0.4877725505380508
0,0.7866046405460472,0.1878406507711382
1,0.2882864192343483,0.8968641911104855
0,0.9980666076496096,0.1828399718300105
1,0.7090894693431351,0.6034590535350356
1,0.1014424411939961,0.0488333139878239
0,0.6431219615459314,0.8914567741948155
0,0.9249492225877004,0.6514613857160252
1,0.0616644941316208,0.0053316070854747
1,0.2031346580832921,0.7408703131203345
0,0.718514481729456,0.8339584738114107
0,0.0384688702587516,0.7141238133586109
1,0.0317860544815318,0.6518240336560337
1,0.199942680852277,0.2885148056545824
0,0.7354438701087622,0.7628370163719189
1,0.4931902391985143,0.0204044094007278
0,0.9325902704867072,0.509360874847772
1,0.421980891947197,0.6945542958594322
1,0.5649031564393893,0.9834176767287166
1,0.5277341862938411,0.9124043567035444
0,0.7651703235413762,0.7681305876295738
1,0.4654515246816009,0.88149988118017
0,0.5873811089863333,0.8935945985450594
0,0.216112450881854,0.4618396110919949
0,0.4101763406339485,0.0175438230633702
0,0.5439177983142007,0.7155521417571501
0,0.9124995216454592,0.1945130812136218
1,0.1166888404901419,0.6311660316756413
0,0.546345538581882,0.3843790353041615
0,0.8442892649068621,0.4769653491793475
1,0.5340429370614185,0.6096734340637602
0,0.9478941720150628,0.023752734031559
1,0.4162178915187601,0.2342254483628054
0,0.0952964721435646,0.6840639284542468
1,0.2483414812960807,0.7180045611823965
1,0.9748965343453256,0.8903013595568281
1,0.3963626562121042,0.4449822915888997
1,0.5553102969805296,0.9351987163211076
1,0.0681952199308435,0.5852279667217616
1,0.1399643099996643,0.086949672973333
1,0.901491135019697,0.7347212984856574
1,0.5504502172303136,0.105449763241367
0,0.5747191970098329,0.3552174849707684
1,0.7080530893307234,0.4851408673498646
1,0.5550697532934227,0.0335891100307141
0,0.0738395291037473,0.2633120710072794
1,0.8402272568880047,0.2290612991226231
0,0.7517681058009326,0.3946820120151456
1,0.3321175253460889,0.8671170140969167
0,0.8175794391669611,0.9829126801775564
1,0.3623678336149211,0.7414202742348351
1,0.3122867882818952,0.7169986255410158
1,0.6681571956032256,0.6484157008672871
1,0.4827114009503873,0.009288269357692
1,0.124147760373415,0.6426546042605266
0,0.1691809490749384,0.0430397715914827
0,0.8799631594951786,0.9329318102898274
1,0.7517594842629358,0.0193818150472633
0,0.277440869309117,0.48192835947789
0,0.113563167919517,0.3781732363729605
1,0.4841560552097715,0.4684059026934308
1,0.3428538005597329,0.3377929693718342
1,0.5275488206617044,0.4721570929104641
1,0.491352057280942,0.995138320132011
0,0.3365197427064273,0.1717430950212347
1,0.4811187121092086,0.1527042402261924
1,0.5541055403071241,0.516937340667038
0,0.0918146063118202,0.3712720672324042
1,0.1414630668123746,0.5572858780105177
1,0.0234787860810932,0.082088207481948
0,0.0645568142338542,0.2963450450030396
0,0.6213678651482842,0.4023795493934635
0,0.2037579407411816,0.1068603649851818
0,0.7643216849689436,0.6912633142853841
1,0.3843477274935215,0.3079096123159267
1,0.0966471248153701,0.5373604798949827
1,0.4212203929788758,0.2291847182448899
1,0.2383990954714191,0.2909004594183964
0,0.8217941947780713,0.5925563942275387
0,0.1065826110498237,0.7547933637774439
0,0.7029924066238576,0.266774309573537
0,0.3144649323352444,0.1842688250855828
1,0.6717387412508085,0.6547154851025688
1,0.6646814343678572,0.4555228597123131
1,0.7182279794086951,0.070530470974008
1,0.9855751960691284,0.7715333980247628
1,0.0042644853925531,0.5982800043832298
0,0.8525474096504972,0.0177234380473509
1,0.0708822946450714,0.5241524997110978
1,0.0920154566065624,0.0572325069970516
1,0.5116223230404994,0.6388746802083081
0,0.1157579128035836,0.7956174842482912
1,0.0177830292183108,0.0897572444996696
0,0.8658297434434139,0.626453161150674
1,0.7445813081041239,0.1458644967888817
1,0.8872492938982127,0.3506041497114774
0,0.664296138886046,0.7644746354820133
1,0.9575424333306524,0.381737617132331
0,0.8671811564272085,0.4696372199439543
1,0.4926488803545794,0.0843051738052483
0,0.7358219155873427,0.743678572116994
0,0.6079905161990246,0.3706406081361882
1,0.5226405315245218,0.5483272289141724
0,0.2489660781172102,0.016152423663805
0,0.8156987124302804,0.4925050087035317
0,0.9509224832304626,0.6034258695216069
0,0.4071277265239345,0.9022706775193896
0,0.4597426476348238,0.4795541914703584
0,0.5858288065836336,0.8052153634916438
0,0.3671596800218715,0.6583146656872423
0,0.1613164388334018,0.1131053448418658
0,0.4617605896747768,0.4788813836687035
0,0.3903746124224356,0.5031722085220465
0,0.3117626790425514,0.0689643396818889
1,0.4400437286503722,0.2349437392959863
1,0.8769244944286168,0.2771837565295906
